0.000000000000000000e+00,1.050864660126822336e+01
1.000000000000000000e+00,1.043121023178100515e+00
2.000000000000000000e+00,9.312157562800815747e-01
3.000000000000000000e+00,8.871088821547371550e-01
4.000000000000000000e+00,8.613477894238062982e-01
5.000000000000000000e+00,8.258228193010602736e-01
6.000000000000000000e+00,7.973555217470441603e-01
7.000000000000000000e+00,7.449597460883004008e-01
8.000000000000000000e+00,7.780097232546124841e-01
9.000000000000000000e+00,7.166248723438808366e-01
1.000000000000000000e+01,6.546792507171630415e-01
1.100000000000000000e+01,6.204158779553005099e-01
1.200000000000000000e+01,5.660907823698860808e-01
1.300000000000000000e+01,5.055887266567775651e-01
1.400000000000000000e+01,5.037089983054570119e-01
1.500000000000000000e+01,5.505550210816519963e-01
1.600000000000000000e+01,4.652692830562591420e-01
1.700000000000000000e+01,5.041293283871242092e-01
1.800000000000000000e+01,3.956063161577497156e-01
1.900000000000000000e+01,3.511307249750409976e-01
2.000000000000000000e+01,4.698765337467193381e-01
2.100000000000000000e+01,3.588614405904497207e-01
2.200000000000000000e+01,3.599590960570744347e-01
2.300000000000000000e+01,3.382021745613643104e-01
2.400000000000000000e+01,3.279605565752302110e-01
2.500000000000000000e+01,2.787697425910404814e-01
2.600000000000000000e+01,2.812464916706085005e-01
2.700000000000000000e+01,2.598651250771114030e-01
2.800000000000000000e+01,2.357499353374753748e-01
2.900000000000000000e+01,2.228083863428660938e-01
3.000000000000000000e+01,2.043302530050277732e-01
3.100000000000000000e+01,1.901239276783806831e-01
3.200000000000000000e+01,2.035675245523452803e-01
3.300000000000000000e+01,1.894178536960056947e-01
3.400000000000000000e+01,1.953712304149355095e-01
3.500000000000000000e+01,1.633586154665265799e-01
3.600000000000000000e+01,1.878001431056431358e-01
3.700000000000000000e+01,1.614483443328312562e-01
3.800000000000000000e+01,1.485467799220766272e-01
3.900000000000000000e+01,1.630544899191175290e-01
4.000000000000000000e+01,1.365152904817036328e-01
4.100000000000000000e+01,1.626888336454118955e-01
4.200000000000000000e+01,1.607577827998570019e-01
4.300000000000000000e+01,1.302494486740657376e-01
4.400000000000000000e+01,1.346782446333340266e-01
4.500000000000000000e+01,1.290190634557178972e-01
4.600000000000000000e+01,1.226116255777222747e-01
4.700000000000000000e+01,1.213214229260172194e-01
4.800000000000000000e+01,1.256622802785464788e-01
4.900000000000000000e+01,1.214272176367895972e-01
5.000000000000000000e+01,1.277717714650290215e-01
5.100000000000000000e+01,1.117896111522402036e-01
5.200000000000000000e+01,1.113957222870417957e-01
5.300000000000000000e+01,1.198803529569080900e-01
5.400000000000000000e+01,1.182482615964753347e-01
5.500000000000000000e+01,1.102475766624723130e-01
5.600000000000000000e+01,1.068504038027354580e-01
5.700000000000000000e+01,1.085974910429545748e-01
5.800000000000000000e+01,1.071984435830797416e-01
5.900000000000000000e+01,1.172613106029374297e-01
6.000000000000000000e+01,1.145887346778597105e-01
6.100000000000000000e+01,1.146523432220731414e-01
6.200000000000000000e+01,1.043744551283972560e-01
6.300000000000000000e+01,1.171204670412199778e-01
6.400000000000000000e+01,1.098647918019975966e-01
6.500000000000000000e+01,1.071603781836373420e-01
6.600000000000000000e+01,9.512131848505564480e-02
6.700000000000000000e+01,1.099909351553235715e-01
6.800000000000000000e+01,1.117542568274906695e-01
6.900000000000000000e+01,1.049771105391638648e-01
7.000000000000000000e+01,1.111496851699692867e-01
7.100000000000000000e+01,1.036714257938521205e-01
7.200000000000000000e+01,1.061169786538396498e-01
7.300000000000000000e+01,8.746768840721674820e-02
7.400000000000000000e+01,9.078234038182667054e-02
7.500000000000000000e+01,9.447949256215776304e-02
7.600000000000000000e+01,9.671171026570456186e-02
7.700000000000000000e+01,1.336311164498329151e-01
7.800000000000000000e+01,9.217230239084789334e-02
7.900000000000000000e+01,9.915254959038326266e-02
8.000000000000000000e+01,1.022465307371956955e-01
8.100000000000000000e+01,9.246480132852281930e-02
8.200000000000000000e+01,9.183854916266032120e-02
8.300000000000000000e+01,8.179368845054081627e-02
8.400000000000000000e+01,8.616155803203583152e-02
8.500000000000000000e+01,8.514068471533911553e-02
8.600000000000000000e+01,8.319481700658798440e-02
8.700000000000000000e+01,8.855994935546603053e-02
8.800000000000000000e+01,9.446291638272148738e-02
8.900000000000000000e+01,7.808489033154078496e-02
9.000000000000000000e+01,8.535227064575467981e-02
9.100000000000000000e+01,8.554215286459242173e-02
9.200000000000000000e+01,9.075119154793875875e-02
9.300000000000000000e+01,8.119089126586914729e-02
9.400000000000000000e+01,8.430571837084634146e-02
9.500000000000000000e+01,8.831717891352516836e-02
9.600000000000000000e+01,7.596971797091620071e-02
9.700000000000000000e+01,7.114712672574179109e-02
9.800000000000000000e+01,8.845658327851976810e-02
9.900000000000000000e+01,8.434104838541575666e-02
