0.000000000000000000e+00,1.195674211433955669e+01
1.000000000000000000e+00,1.233419308662414560e+00
2.000000000000000000e+00,9.752886904988969929e-01
3.000000000000000000e+00,9.440599594797406402e-01
4.000000000000000000e+00,9.413191866874695002e-01
5.000000000000000000e+00,9.359958607809883979e-01
6.000000000000000000e+00,9.309609682219368576e-01
7.000000000000000000e+00,9.231061335972376991e-01
8.000000000000000000e+00,9.138281382833208788e-01
9.000000000000000000e+00,8.883471379961286329e-01
1.000000000000000000e+01,8.643302314622061111e-01
1.100000000000000000e+01,8.532003872735159922e-01
1.200000000000000000e+01,1.330935143062046633e+00
1.300000000000000000e+01,3.634176474979945670e+00
1.400000000000000000e+01,9.838575625419616610e-01
1.500000000000000000e+01,8.685918092727661355e-01
1.600000000000000000e+01,8.413637896946498662e-01
1.700000000000000000e+01,8.268881317547389642e-01
1.800000000000000000e+01,8.104667803219386402e-01
1.900000000000000000e+01,7.937228325435093934e-01
2.000000000000000000e+01,7.774290524210248909e-01
2.100000000000000000e+01,7.644333924565996918e-01
2.200000000000000000e+01,7.554131902967180512e-01
2.300000000000000000e+01,7.407084601266044066e-01
2.400000000000000000e+01,7.252367537362235383e-01
2.500000000000000000e+01,7.043422045026506151e-01
2.600000000000000000e+01,6.917446419170925065e-01
2.700000000000000000e+01,6.692455080577305315e-01
2.800000000000000000e+01,6.616411788122994464e-01
2.900000000000000000e+01,6.329880796160016754e-01
3.000000000000000000e+01,6.384307622909546343e-01
3.100000000000000000e+01,6.184895883287702123e-01
3.200000000000000000e+01,6.020323487690516506e-01
3.300000000000000000e+01,5.778434746606009309e-01
3.400000000000000000e+01,5.320985860483986585e-01
3.500000000000000000e+01,5.060335642950875013e-01
3.600000000000000000e+01,4.804538130760193093e-01
3.700000000000000000e+01,4.663368143354143514e-01
3.800000000000000000e+01,4.616606989928654370e-01
3.900000000000000000e+01,4.462794130189078334e-01
4.000000000000000000e+01,4.302896424702235545e-01
4.100000000000000000e+01,4.965306316103254014e-01
4.200000000000000000e+01,4.498063669885907778e-01
4.300000000000000000e+01,4.439935238020760733e-01
4.400000000000000000e+01,4.266977030890328759e-01
4.500000000000000000e+01,4.104459188665662284e-01
4.600000000000000000e+01,3.963572643484388203e-01
4.700000000000000000e+01,4.037441100393022730e-01
4.800000000000000000e+01,3.866793242522648666e-01
4.900000000000000000e+01,4.062149090426308562e-01
5.000000000000000000e+01,3.933118815081459996e-01
5.100000000000000000e+01,3.879623181479318061e-01
5.200000000000000000e+01,3.807633212634495279e-01
5.300000000000000000e+01,3.868390910966055807e-01
5.400000000000000000e+01,3.814687139647347514e-01
5.500000000000000000e+01,3.730763747010912290e-01
5.600000000000000000e+01,3.766697876793997368e-01
5.700000000000000000e+01,3.710650147710527480e-01
5.800000000000000000e+01,3.708139474051339035e-01
5.900000000000000000e+01,3.731877071516854216e-01
6.000000000000000000e+01,3.633927205630710922e-01
6.100000000000000000e+01,3.629967599255697897e-01
6.200000000000000000e+01,3.723903036117553467e-01
6.300000000000000000e+01,3.668910518714360025e-01
6.400000000000000000e+01,3.687468058722359610e-01
6.500000000000000000e+01,3.663828032357351883e-01
6.600000000000000000e+01,3.679403660978589619e-01
6.700000000000000000e+01,3.640190419128963017e-01
6.800000000000000000e+01,3.688110824993678372e-01
6.900000000000000000e+01,3.761627738816397670e-01
7.000000000000000000e+01,3.613697893278939310e-01
7.100000000000000000e+01,3.674731452124459508e-01
7.200000000000000000e+01,3.575414226736341461e-01
7.300000000000000000e+01,3.617249424116952272e-01
7.400000000000000000e+01,3.537690867696489661e-01
7.500000000000000000e+01,3.531152296066284446e-01
7.600000000000000000e+01,3.477996289730072021e-01
7.700000000000000000e+01,3.542768505641392118e-01
7.800000000000000000e+01,3.520375645160674916e-01
7.900000000000000000e+01,3.520498217855180800e-01
8.000000000000000000e+01,3.580977891172681393e-01
8.100000000000000000e+01,3.747959785802023602e-01
8.200000000000000000e+01,3.445784613064357127e-01
8.300000000000000000e+01,3.301075300148555436e-01
8.400000000000000000e+01,3.093770669187818068e-01
8.500000000000000000e+01,2.996960137571607063e-01
8.600000000000000000e+01,2.754083237477711332e-01
8.700000000000000000e+01,2.577884257691246961e-01
8.800000000000000000e+01,2.608680008138928863e-01
8.900000000000000000e+01,2.447195710454668216e-01
9.000000000000000000e+01,2.600820267200469882e-01
9.100000000000000000e+01,2.492357706172125542e-01
9.200000000000000000e+01,2.370458543300628662e-01
9.300000000000000000e+01,2.232500020095280202e-01
9.400000000000000000e+01,2.462347570487431192e-01
9.500000000000000000e+01,2.364278005702155072e-01
9.600000000000000000e+01,2.283692057643617879e-01
9.700000000000000000e+01,2.130859168938228076e-01
9.800000000000000000e+01,2.279552548272269219e-01
9.900000000000000000e+01,2.189614862203597967e-01
